hipparcos_id,ra_deg,dec_deg,mag,hp_mag
56252,172.96124172,-68.05793757,8.57,8.622
56253,172.96282888,81.1271742,6.12,6.1973
56254,172.96321659,-10.58759319,9.64,9.7482
56255,172.96529185,24.31144751,7.14,7.2913
56256,172.96921964,-81.42918066,8.44,8.5424
56257,172.97478108,41.43918748,7.35,7.4755
56258,172.98032746,-76.30314005,8.36,8.5168
56259,172.98116052,58.43081273,8.87,9.001
56260,172.98594349,-6.47032,6.74,6.9021
56261,172.98748777,72.55057339,9.35,9.4877
56262,172.99741749,-41.84814658,10.28,10.4378
56263,172.99925271,-1.782397,7.34,7.3546
56264,172.99907856,-59.74050399,8.53,8.5111
56265,172.99995718,30.23863025,7.76,7.9222
56266,173.01062869,-11.65802153,10.79,10.9289
56267,173.01503021,18.1551676,7.84,7.9727
56268,173.01897421,48.82180689,9.11,9.28
56269,173.02533544,-67.03833676,8.98,8.9825
56270,173.03443668,-58.50478749,8.91,9.0163
56271,173.0377964,-11.36324167,9.16,9.3078
56272,173.04924629,0.61854228,12.05,12.1659
56273,173.04957055,78.50872808,9.99,10.1048
56274,173.05223689,36.24732849,6.59,6.7525
56275,173.05366956,38.92585172,7.99,8.0662
56276,173.05568077,16.39523646,9.69,9.8579
56277,173.05924885,74.17040445,10.1,10.2067
56278,173.0603833,-31.38274866,9.0,9.1439
56279,173.06474969,-12.3965927,7.34,7.4913
56280,173.0684048,-29.26137326,4.93,5.0478
56281,173.07005217,-60.85336907,7.84,7.8269
56282,173.07736814,-0.41434331,8.09,8.2055
56284,173.07873341,-16.9681389,11.45,11.5388
56285,173.07883446,-49.94746348,9.36,9.4988
56286,173.08060982,77.31682616,9.93,10.0883
56287,173.08331819,-66.96183486,5.89,6.0601
56289,173.08578247,56.09516625,7.5,7.6044
56290,173.08648736,61.08275153,5.46,5.5729
56291,173.09592946,76.65647822,11.53,11.6988
56292,173.09647729,-36.32332379,8.1,8.15
56293,173.09723944,-26.74685309,6.15,6.2133
56294,173.09838436,12.20445058,8.4,8.5023
56295,173.09960432,-5.6248792,7.89,8.0504
56296,173.10653858,29.04558023,7.8,7.9078
56297,173.1097066,37.20643188,9.42,9.5139
56298,173.11121365,69.030308,8.48,8.6457
56299,173.12715323,57.56145991,9.25,9.3879
56300,173.13167183,-29.14188788,7.36,7.4423
56301,173.13518572,-59.71783215,6.78,6.838
56302,173.13600023,-5.80721559,8.4,8.5578
56303,173.13650363,39.07200815,9.22,9.343
56304,173.14349975,-47.05965162,7.78,7.8004
56305,173.14585319,59.85283381,10.2,10.3628
56306,173.14676197,41.77529701,8.73,8.8959
56307,173.15184109,1.34031449,8.52,8.6295
56308,173.15283916,-32.94636024,8.37,8.3783
56309,173.16004718,52.78576044,10.15,10.2439
56310,173.16387799,-18.87093414,8.68,8.8418
56311,173.17049056,84.00383458,9.47,9.6309
56312,173.17453489,-27.91842145,9.13,9.2952
56313,173.17704079,-65.86343298,8.18,8.258
56314,173.17877625,-16.63008664,8.42,8.536
56315,173.18631581,-8.9478535,8.45,8.6118
56316,173.18948577,-65.62178694,9.07,9.2355
56317,173.19483105,-52.14571559,7.93,8.0939
56318,173.19808775,-7.82752483,5.94,6.0868
56319,173.20057968,-40.4363361,5.64,5.7266
56320,173.20226736,-12.56836835,9.41,9.47
56321,173.20782116,18.00231867,7.26,7.3766
56322,173.20808267,5.27670139,10.12,10.0318
56323,173.20869441,-83.48427355,8.05,8.2184
56324,173.2096139,38.86444615,7.88,7.929
56325,173.20995532,49.49605786,8.06,8.1859
56326,173.21472318,-36.20912743,6.68,6.8011
56327,173.21478161,-12.03477352,8.64,8.7159
56328,173.21840502,79.91658909,8.15,8.2124
56329,173.22022928,-43.69537685,7.95,7.9808
56330,173.22079048,55.41853465,8.7,8.7999
56331,173.22227245,-63.64679333,8.42,8.4818
56332,173.22562501,-31.08723562,5.13,5.2285
56333,173.22968536,-60.2800431,9.1,9.1982
56334,173.23002943,51.7520253,9.09,9.1613
56335,173.23049125,-62.44309454,9.1,9.2235
56336,173.23156861,-32.07294255,9.13,9.2572
56337,173.23748807,52.52373722,8.83,8.9707
56338,173.23920644,9.38167433,8.42,8.5316
56339,173.24142586,-23.44382363,7.45,7.5196
56340,173.2418487,84.70624026,7.22,7.3831
56341,173.2436732,-39.88969329,10.31,10.4595
56342,173.24987884,46.06443071,10.27,10.4443
56343,173.25107925,-31.85752392,3.54,3.7025
56344,173.2523178,-70.91583966,9.27,9.408
56345,173.25854406,19.53411816,8.51,8.687
56346,173.25866509,34.05149177,7.22,7.3798
56347,173.26249146,13.30924696,9.47,9.5996
56348,173.26402142,60.63181608,8.91,9.0808
56349,173.26469232,68.94126356,8.52,8.6827
56350,173.26568092,12.15392289,12.34,12.4252
56351,173.26573218,62.09354185,7.78,7.9436
56352,173.26708476,39.32167657,7.94,8.1075
56353,173.27016966,-44.77055611,7.81,7.8712
56354,173.27339051,-54.32458211,7.8,7.8767
56355,173.28101456,7.41099867,8.2,8.3699
56356,173.28457895,32.82642614,10.43,10.5394
56357,173.28854653,-52.34958179,9.31,9.4195
56358,173.28925604,75.65244086,10.43,10.5897
56359,173.30032258,33.13293713,8.0,8.1163
56360,173.30367089,18.82100637,8.16,8.2615
56361,173.30454628,49.45644509,9.18,9.2674
56362,173.30545346,38.85773653,7.81,7.9464
56363,173.30631651,-67.05455154,7.74,7.882
56364,173.31171192,-16.28027332,6.05,6.1767
56365,173.31388266,-57.52782664,8.97,9.126
56366,173.31449604,38.12167764,9.57,9.727
56367,173.320221,-3.40200825,11.29,11.3024
56368,173.32697603,-51.36481954,8.36,8.3846
56369,173.32725978,78.46594299,8.99,9.1534
56370,173.32912144,-50.91214947,8.38,8.5241
56371,173.33228701,3.36250986,7.27,7.4342
56372,173.33705105,-23.13700021,8.55,8.6613
56373,173.33783444,26.57494407,10.03,10.074
56374,173.33937781,21.57748305,9.13,9.3006
56375,173.3404899,50.74134014,9.74,9.9104
56376,173.34434627,2.46382059,8.01,8.0326
56377,173.34800364,0.80340847,8.85,8.9943
56378,173.35328337,4.13417687,9.04,9.1147
56379,173.35628168,-70.19478858,6.69,6.7001
56380,173.36634095,45.71152594,9.65,9.8193
56381,173.36978831,36.8739478,11.68,11.8472
56382,173.37210334,36.76545629,8.09,8.1811
56383,173.37267618,19.67995046,7.01,7.1685
56384,173.37591805,5.86211971,9.31,9.4755
56385,173.37691692,26.14667073,8.56,8.6925
56386,173.38398608,7.97877616,8.36,8.5237
56387,173.39812841,55.58219314,7.88,8.0473
56388,173.40138853,2.49907224,6.49,6.5983
56389,173.40338159,-46.31772813,8.56,8.6918
56390,173.40359314,-26.5261473,8.14,8.2544
56391,173.4052662,-40.58670324,5.39,5.43
56392,173.40765181,-6.53694762,7.66,7.8227
56393,173.4141964,-57.64510574,7.87,7.8745
56394,173.41653653,-71.41220171,8.7,8.8651
56395,173.42426911,-80.25077257,8.05,8.1238
56396,173.43061967,-22.45248807,8.33,8.4325
56397,173.43315316,-46.53289982,8.15,8.2119
56398,173.4363253,-21.81616954,9.21,9.3268
56399,173.43781859,19.56268372,9.54,9.6747
56400,173.44006062,49.83035788,9.27,9.3865
56401,173.44201789,29.62557195,9.89,9.9964
56402,173.44254642,-30.65409497,8.19,8.3084
56403,173.44518474,-39.66253872,11.13,11.2951
56404,173.44684623,-31.08799788,8.74,8.9066
56405,173.45441118,1.75222777,10.27,10.4149
56406,173.45986796,-53.33733326,8.07,8.236
56407,173.46871107,-41.58178734,9.09,9.2575
56408,173.4715298,47.81986107,9.34,9.5038
56409,173.47711803,-0.03328324,10.92,10.9829
56410,173.48489901,36.81573701,6.38,6.5503
56411,173.48658337,13.55208183,7.85,8.015
56412,173.48763048,56.30876788,10.03,10.119
56413,173.48716527,-48.81893842,8.17,8.302
56414,173.48762263,83.67824213,9.36,9.4841
56415,173.48721871,-54.05401249,8.61,8.7701
56416,173.49515689,27.26020291,8.97,9.0806
56417,173.50197328,-18.04295884,10.26,10.3995
56418,173.51568655,-16.04589481,6.99,7.1234
56419,173.51688229,-4.16609951,9.02,9.135
56420,173.51727546,-48.27091765,11.56,11.7123
56421,173.52248597,5.92687786,9.81,9.9005
56422,173.52906036,-59.68153266,7.26,7.3594
56423,173.52971945,65.24305748,7.29,7.409
56424,173.5299388,48.56819322,7.95,8.0754
56425,173.53063169,67.5909152,8.27,8.3317
56426,173.53358391,53.77605779,8.25,8.4132
56427,173.53425711,14.89154318,8.61,8.7316
56428,173.53722791,-46.96642204,9.01,9.0452
56429,173.54136236,11.02391935,6.54,6.613
56430,173.54740447,-50.04372632,8.82,8.9867
56431,173.54968826,22.02367096,8.94,9.1235
56432,173.5504688,-43.70716825,11.52,11.6561
56433,173.55239694,-43.70482075,12.92,13.0761
56434,173.55529162,-39.93985691,8.11,8.1728
56435,173.55701691,-54.55560872,7.79,7.789
56436,173.55985777,-12.86371758,8.33,8.4434
56437,173.56176904,-48.96802994,8.01,8.1318
56438,173.56151739,-72.92711481,11.46,11.5872
56439,173.57340836,14.6959024,8.57,8.67
56440,173.57470396,-41.34929015,11.27,11.4339
56441,173.57998011,-15.51208697,8.41,8.5337
56442,173.58515985,-57.62728041,7.52,7.6766
56443,173.58914269,-36.20452457,7.42,7.5762
56444,173.58920581,-5.52713693,6.76,6.8463
56445,173.59189978,3.06041496,5.76,5.861
56446,173.59373206,22.8865549,9.32,9.2942
56447,173.59518221,-46.9739039,8.92,9.0596
56448,173.60049836,44.01845397,10.0,10.0907
56449,173.60922833,-34.2152363,8.42,8.5723
56450,173.61653217,-13.80725875,8.03,8.2024
56451,173.61758733,-25.31467989,9.28,9.4396
56452,173.6248034,-32.83334195,5.96,6.1029
56453,173.62682492,27.76807259,9.11,9.1931
56454,173.63130139,-28.28810287,7.7,7.7872
56455,173.63172238,-42.65006087,9.05,9.2152
56456,173.63715034,-35.16990717,9.13,9.2621
56457,173.6377248,-63.95531737,8.76,8.8377
56458,173.64066461,-35.16552132,10.95,11.3513
56459,173.6411057,58.15586465,8.84,8.9982
56460,173.64221149,-28.38033854,8.84,8.9661
56461,173.64981095,40.15750245,11.24,11.3444
56462,173.65056447,-68.59934562,8.74,8.7795
56463,173.65216513,-20.2994667,9.41,9.5592
56464,173.65613031,51.73617016,8.88,9.0511
56465,173.65845289,-57.15253049,7.41,7.573
56466,173.65977287,-23.87015827,11.16,11.2363
56467,173.66015172,18.68069105,9.58,9.6786
56468,173.66114177,23.34939102,8.91,9.0951
56469,173.66556288,63.64333743,8.87,8.9953
56470,173.66573319,-53.02873529,8.94,8.935
56471,173.67495923,33.8271377,9.47,9.6026
56472,173.67395357,63.64705328,11.74,11.2222
56473,173.67706956,16.79691617,5.95,5.8912
56474,173.68117956,51.96820019,7.84,8.0083
56475,173.6824943,-58.26809287,8.94,9.0357
56476,173.68352405,17.02510738,11.89,12.0277
56477,173.68375005,48.8076061,11.89,12.0295
56478,173.68383585,-29.21496955,10.28,10.3995
56479,173.6887387,-4.95442226,7.9,7.9131
56480,173.69046629,-54.26413157,4.62,4.5994
56481,173.69441893,46.5966567,8.9,9.0705
56482,173.6977216,-2.49108968,7.76,7.9253
56483,173.69850233,66.28928276,9.02,9.1532
56484,173.70140163,-32.44379999,8.84,8.9569
56485,173.70233207,31.08552099,10.67,10.8057
56486,173.70418171,32.16988499,8.52,8.5993
56487,173.70795983,11.82531223,8.58,8.6969
56488,173.71061224,60.69716639,9.19,9.316
56489,173.71080304,-13.24185393,10.38,10.463
56490,173.71418168,-7.92697661,9.41,9.5228
56491,173.71538911,10.04141815,10.08,10.1658
56492,173.71894099,-46.45422082,7.7,7.8193
56493,173.71989123,-2.23025251,7.91,7.9995
56494,173.72881052,-12.08749825,7.24,7.4068
56495,173.73059089,-68.45235405,8.6,8.6358
56496,173.73739969,-43.28069388,8.78,8.7777
56497,173.73751896,-49.13694711,5.5,5.6612
56498,173.74110147,31.51550117,9.22,9.3594
56499,173.74290157,73.39303769,8.34,8.4399
56500,173.74554506,-4.36118014,6.43,6.6012
56501,173.74575036,-54.84967769,10.59,10.7215
56502,173.75125435,43.6263457,8.57,8.7396
56503,173.7570925,30.50887402,7.39,7.563
56504,173.75700848,-30.03187835,7.22,7.3888
56505,173.76219658,-30.72454,7.23,7.319
56506,173.7637113,-53.24223496,6.91,7.0647
56507,173.7643931,-56.12232633,6.97,7.1379
56508,173.76579319,20.44154838,6.45,6.6128
56509,173.76895477,29.42478949,9.15,9.2895
56510,173.77040526,54.78537469,5.63,5.8
56511,173.77890132,-56.03297079,8.43,8.5969
56512,173.78346084,63.83395275,8.97,9.1393
56513,173.78622799,2.84949113,9.61,9.7054
56514,173.79058389,41.6371897,8.77,8.9279
56515,173.79871687,-20.55779453,7.77,7.8975
56516,173.80255051,35.40578337,8.61,8.74
56517,173.80536551,-9.27144408,8.49,8.621
56518,173.80565754,-47.37256115,5.64,5.7005
56519,173.80806526,-60.89450483,6.57,6.6599
56520,173.80896131,-35.61204725,6.88,6.9225
56521,173.82028406,-77.96995159,8.97,9.0456
56522,173.82669754,70.80242236,8.77,8.8981
56523,173.84010682,34.50965457,9.01,9.0574
56524,173.84065496,30.33149286,9.05,9.2227
56525,173.84572766,-38.8031884,8.8,8.9616
56526,173.85603749,53.57392519,8.05,8.185
56527,173.8615984,29.1851271,10.28,10.4625
56528,173.86248667,-32.53790026,9.81,9.8537
56529,173.86436489,42.89572728,10.03,10.1276
56530,173.86590749,74.24121414,9.31,9.4518
56531,173.87043851,-82.20860341,11.17,11.1982
56532,173.87382553,-33.05887065,10.84,10.9782
56533,173.8779662,34.86785518,8.51,8.5814
56534,173.87922003,64.31692748,8.81,8.9151
56535,173.88281871,11.18867909,6.61,6.7799
56536,173.88710712,-12.41085672,7.15,7.2511
56537,173.89215228,6.52172599,8.75,8.8568
56538,173.89430656,58.20307405,7.53,7.68
56539,173.89430821,-24.76551775,9.8,9.9047
56540,173.89380588,-52.4690884,8.65,8.7745
56541,173.90515825,16.02119555,11.22,11.3602
56542,173.9061604,9.58057614,8.36,8.4541
56543,173.90844558,-50.72346287,8.11,8.1679
56544,173.90856871,-46.18354098,8.72,8.8114
56545,173.90958404,53.88970332,8.79,8.8321
56546,173.91468489,25.34818406,10.87,11.0101
56547,173.91700283,69.57269368,7.66,7.8246
56548,173.92014693,17.87480805,7.27,7.4503
56549,173.92464279,36.51741273,10.52,10.606
56550,173.92643313,-61.28787417,6.23,6.2772
56551,173.92810472,-14.59347897,8.77,8.934
56552,173.9284587,-70.20719864,7.98,8.1189
56553,173.93082687,10.91132791,6.57,6.6163
56554,173.93429748,26.00313339,8.88,9.034
56555,173.93637145,-17.92727588,8.76,8.7246
56556,173.93734213,-61.57806367,7.34,7.2531
56557,173.93385857,-87.26940535,8.93,9.0591
56558,173.93908434,-72.84206095,6.53,6.7018
56559,173.94039202,23.70278075,9.14,9.2313
56560,173.94143055,-35.40900152,8.42,8.5005
56561,173.94553439,-63.01982482,3.11,3.1068
56562,173.94611341,-37.46828583,9.49,9.6521
56563,173.94633148,-61.56052793,8.16,8.1662
56564,173.94695309,0.2095558,8.93,9.0955
56565,173.9481429,20.10651745,9.06,9.1737
56566,173.95206415,-27.14757177,9.1,9.2125
56567,173.95175731,-34.7863251,8.2,8.3597
56568,173.95232114,35.81935545,9.93,10.074
56569,173.95558929,3.943249,9.35,9.4508
56570,173.95563376,24.61167537,9.34,9.4803
56571,173.96135827,8.05957123,10.96,11.107
56572,173.96470644,-4.75577838,8.42,8.5627
56573,173.98148233,-47.64152031,5.26,5.3291
56574,173.98492192,6.76819633,8.15,8.3189
56575,173.99316064,-35.96764079,9.17,9.277
56576,173.99429239,-66.09089769,8.6,8.639
56577,173.99554612,-50.74244211,7.8,7.8864
56578,173.99646502,16.96834268,9.52,9.683
56579,173.99633915,12.49866104,9.54,9.6512
56580,174.0024728,-6.08713494,9.82,9.934
56581,174.00664927,33.23717032,9.92,10.041
56582,174.00857649,45.61296711,10.12,10.2482
56583,174.01089901,69.32325963,5.19,5.3514
56584,174.01369453,27.90257796,8.26,8.3731
56585,174.02014786,-41.53252951,8.67,8.8311
56586,174.02288547,-61.70168577,9.61,9.6098
56587,174.02338311,30.72123787,8.39,8.5113
56588,174.02520442,-48.22936733,7.64,7.8126
56589,174.02823643,12.85523538,8.65,8.7794
56590,174.03021034,40.28432846,9.68,9.8079
56591,174.03095714,-45.54020556,8.6,8.7698
56592,174.03907381,-61.69488398,9.33,9.35
56593,174.0459754,56.83823482,8.47,8.6353
56594,174.04725059,-37.0642243,8.03,8.1589
56595,174.05005135,-60.01125746,7.67,7.8319
56596,174.05436003,-43.52559225,8.56,8.6753
56597,174.06008593,14.69767137,8.26,8.3218
56598,174.06096041,3.30121466,7.18,7.3415
56599,174.06104114,66.34512481,7.87,7.9594
56600,174.06829418,-25.61710538,10.26,10.365
56601,174.07475332,27.7813031,5.8,5.8737
56602,174.07872786,26.97288908,8.84,8.9525
56603,174.08252354,28.47065304,10.3,10.4278
56604,174.08271391,41.81846677,9.59,9.6782
56605,174.08523694,0.59708497,8.7,8.8284
56606,174.09325383,-61.05243723,5.84,5.807
56607,174.09393772,-55.73912167,8.0,8.1652
56608,174.1005922,-70.99607094,8.06,8.1785
56609,174.1013889,-59.43143551,8.05,8.1588
56610,174.10391024,42.70873684,9.48,9.6154
56611,174.10457492,-10.43565755,8.27,8.3674
56612,174.11825079,-61.66514544,7.13,7.1608
56613,174.11880908,25.02980326,7.01,7.0721
56614,174.12003309,-16.84989377,7.08,7.2018
56615,174.12761242,-41.9381349,8.77,8.8753
56616,174.13996106,-32.0138309,9.01,9.1337
56617,174.1419445,-60.89459759,7.76,7.7677
56618,174.14258474,6.1067049,6.83,6.9892
56619,174.14520169,-61.60977647,7.51,7.6009
56620,174.14551822,-33.56997476,5.71,5.8757
56621,174.14747521,-36.12129206,6.81,6.8775
56622,174.1495014,56.13557438,7.16,7.3046
56623,174.15673816,-34.64676823,7.57,7.6778
56624,174.16087,12.17727616,7.99,8.0841
56625,174.16125794,-73.35363314,7.84,7.925
56626,174.16133445,-40.52451247,8.61,8.7783
56627,174.16423943,22.38893777,9.34,9.5077
56628,174.16611428,54.35175705,10.55,10.6898
56629,174.1677052,-55.15165543,8.89,8.9628
56630,174.1689913,39.19160968,10.01,10.1174
56631,174.16946411,-9.31305093,7.4,7.4288
56632,174.16976141,-37.23719342,6.3,6.3281
56633,174.17061877,-9.80225376,4.7,4.6695
56634,174.17138878,-69.25089752,9.3,9.35
56635,174.17675203,-18.96962738,9.65,9.7993
56636,174.17786098,11.66984724,8.93,9.0175
56637,174.1787725,18.44629736,8.81,8.9103
56638,174.1872383,21.0597035,9.4,9.5431
56639,174.19043047,-24.43910224,6.97,7.1069
56640,174.20069282,-37.03903769,7.94,8.1091
56641,174.20767594,-12.3505326,8.86,9.0041
56642,174.20991555,19.43653938,10.59,10.7229
56643,174.2163145,-8.92134886,9.12,9.286
56644,174.2281052,-49.00162914,10.9,10.9819
56645,174.232929,-20.96779367,7.81,7.9745
56646,174.23680119,10.51051899,8.24,8.3563
56647,174.23720763,-0.82385439,4.3,4.4671
56648,174.23854993,14.01331743,8.86,8.9643
56649,174.24180126,-38.95953425,6.95,6.9694
56650,174.24396057,75.11904238,8.18,8.29
56651,174.24441343,-51.97036625,8.92,9.0868
56652,174.24752218,42.03656931,8.82,8.9222
56653,174.24852569,56.99565172,8.67,8.8316
56654,174.24958473,-22.94820464,6.51,6.6701
56655,174.24941907,-74.03795486,9.25,9.3407
56656,174.25334015,-61.28344655,5.14,5.3028
56657,174.25509906,-32.98799585,6.32,6.4166
56658,174.2566004,52.33772399,10.37,10.4932
56659,174.25953736,37.13328609,9.84,10.001
56660,174.26677045,-62.48536766,8.24,8.2991
56661,174.26713566,55.80606846,9.73,9.8133
56662,174.27168259,29.7995527,12.49,12.5251
56663,174.27656346,9.65387053,10.2,10.3353
56664,174.28371733,-39.46974174,8.7,8.7978
56665,174.28457799,51.15456757,7.94,8.1007
56666,174.28692182,85.61720825,7.32,7.4082
56667,174.2869859,-49.69678321,9.39,9.5035
56668,174.28881699,4.9629931,8.42,8.584
56669,174.28962123,67.0959939,10.89,11.0193
56670,174.30606658,41.10399912,9.35,9.4794
56671,174.30595397,36.21603293,8.53,8.6502
56672,174.30779263,27.7739251,7.66,7.8274
56673,174.31131813,-69.67421809,6.62,6.7571
56674,174.31453821,46.14217075,8.27,8.3741
56675,174.31642744,-75.89654076,5.64,5.7279
56676,174.31986201,-0.57803279,7.73,7.9017
56677,174.32009629,-1.08223556,9.61,9.7381
56678,174.32097749,-65.05126911,9.57,9.6382
56679,174.32440644,6.27001307,7.12,7.1902
56680,174.33102927,-66.8980811,8.51,8.6131
56681,174.33343834,1.9374171,9.12,9.2643
56682,174.33364359,2.56264067,10.71,10.8309
56683,174.3336937,-12.34696466,7.15,7.3216
56684,174.34007549,-21.46336477,9.18,9.3448
56685,174.3520429,47.46252579,10.03,10.1508
56686,174.35229055,62.19636044,7.33,7.3853
56687,174.35305783,25.80267565,8.89,9.0552
56688,174.35396743,-53.73851404,7.89,8.0471
56689,174.35658215,-2.89215989,8.46,8.5705
56690,174.35972419,25.42021784,8.17,8.2913
56691,174.36251817,-1.48482651,8.11,8.2178
56692,174.36710515,-63.6829876,8.37,8.403
56693,174.36978854,61.51001451,9.56,9.7212
56694,174.37144177,-36.72708982,7.56,7.6591
56695,174.37608444,-42.41160666,9.24,9.3367
56696,174.38240208,-47.3047143,7.81,7.8894
56697,174.38577768,-3.63403599,9.98,10.0963
56698,174.38579966,-39.35881395,6.85,6.8766
56699,174.38979565,-4.50530091,7.81,7.9822
56700,174.39187579,-47.74737728,5.46,5.6263
56701,174.39165825,-60.36490757,7.05,7.1133
56702,174.39223923,-60.90324947,6.56,6.2999
56703,174.39508738,-16.92693375,9.96,10.1982
56704,174.3952726,27.44554786,8.16,8.3247
56705,174.39521591,-16.93070437,9.13,9.1934
56706,174.3963069,-85.48649641,7.47,7.5523
56707,174.40119918,-53.3694907,8.78,8.9038
56708,174.40318795,44.71632347,6.84,6.8573
56709,174.40450331,-46.7097717,8.02,8.1897
56710,174.40587677,62.71301275,7.24,7.3326
56711,174.40801849,-60.98315204,7.34,7.3518
56712,174.41589272,20.03531981,9.98,10.0998
56713,174.41921532,-28.85131091,9.43,9.5803
56714,174.42031685,-50.56950618,8.12,8.2407
56715,174.42393241,-48.62309533,10.81,10.8984
56716,174.42630255,77.59569383,6.49,6.6034
56717,174.42675063,21.69174256,8.93,9.0112
56718,174.42751664,-8.15107741,8.75,8.8718
56719,174.43695221,-39.37213018,10.13,10.28
56720,174.43772758,15.14292892,8.85,8.9843
56721,174.44460924,-31.21850801,6.92,7.0725
56722,174.44830704,41.30756568,9.24,9.3291
56723,174.44969147,-62.46854741,8.05,8.0635
56724,174.45020646,4.32329954,9.37,9.1948
56725,174.45024184,-52.89098506,7.87,8.0019
56726,174.4518413,-63.32320139,7.14,7.1408
56727,174.45211405,-67.62035356,5.94,6.1073
56728,174.45548829,-79.24213368,8.9,9.0202
56729,174.46144377,41.82606639,9.81,9.9474
56730,174.46648212,49.80928816,7.91,8.011
56731,174.47103256,50.61827526,6.14,6.3065
56732,174.47458995,21.74509078,8.05,8.1054
56733,174.48192475,-28.25642381,7.75,7.8551
56734,174.48615525,67.32992826,9.83,9.9949
56735,174.48656376,-9.83488703,8.13,8.2299
56736,174.49090515,15.77690883,8.8,8.7985
56737,174.49140984,-35.66207581,11.17,11.2734
56738,174.49700787,-1.59975507,7.61,7.7287
56739,174.5022859,12.95758703,7.41,7.552
56740,174.50631557,-54.70305501,7.86,8.0209
56741,174.50763297,-37.67668174,9.03,9.1623
56742,174.50866358,16.54342059,11.55,11.6358
56743,174.51588375,-65.65586749,7.4,7.4312
56744,174.51638806,-41.05300061,8.97,9.1356
56745,174.51947286,39.55580871,9.92,10.0435
56746,174.52079951,-18.19185734,7.42,7.4524
56747,174.521231,3.6219026,8.28,8.4466
56748,174.52129885,-45.13891779,9.03,9.0091
56749,174.52172264,49.62748789,8.85,8.9733
56750,174.52337303,31.88089335,7.11,7.2014
56751,174.5248065,40.77620372,10.33,10.4494
56752,174.52752415,-52.73785307,8.1,8.2508
56753,174.5285777,32.77163124,10.82,10.9356
56754,174.53071666,-61.8265548,5.15,5.1374
56755,174.53919482,1.92640705,9.31,9.433
56756,174.54110632,8.88377713,6.18,6.3518
56757,174.54133476,-63.19683887,7.32,7.3297
56758,174.54212144,24.47479177,8.87,8.9639
56759,174.54563142,-45.74952331,7.16,7.2369
56760,174.54634708,-51.575217,8.89,9.0183
56761,174.54893881,21.87168474,8.1,8.2563
56762,174.55085718,-28.29055646,7.57,7.7396
56763,174.55432701,-57.0680959,8.79,8.9541
56764,174.56582047,-18.92622056,9.16,9.3293
56765,174.57639373,61.63154641,9.14,9.304
56766,174.5785893,38.02849494,10.09,10.2285
56767,174.58059194,70.48770624,9.37,9.4959
56768,174.58071202,38.75467305,8.83,8.8869
56769,174.58487469,-63.37275039,6.46,6.4663
56770,174.58619865,43.62551374,5.56,5.6465
56771,174.58740261,-60.65411818,7.69,7.7889
56772,174.58721184,-33.60566456,7.28,7.3032
56773,174.59362641,64.17682573,7.78,7.8055
56774,174.59650199,-38.4777509,9.09,9.2591
56775,174.6003789,-2.43593799,6.22,6.3949
56776,174.60232212,-50.19985702,9.18,9.3282
56777,174.60830824,59.09921915,8.51,8.6747
56778,174.61307584,-10.93051722,8.52,8.6708
56779,174.61503983,8.13428332,5.24,5.2234
56780,174.61573377,20.10053737,8.68,8.7458
56781,174.61760082,-48.43600241,8.42,8.5844
56782,174.62292473,13.92726361,8.86,9.0288
56783,174.62776277,-34.22577206,8.72,8.8075
56784,174.63472359,33.62586242,6.29,6.4422
56785,174.63618406,10.5616817,11.78,11.8635
56786,174.6366205,61.28187561,8.42,8.5206
56787,174.6367446,6.50004084,8.69,8.804
56788,174.63691668,44.08947217,9.65,9.7594
56789,174.6397627,46.83427569,6.09,6.1825
56790,174.64255145,-66.98438952,9.31,9.4422
56791,174.64513029,-16.770547,8.8,8.9282
56792,174.64549472,-51.26531879,9.84,9.9037
56793,174.64871442,57.39124069,10.01,10.1274
56794,174.65252281,29.7564523,8.69,8.7896
56795,174.65448661,5.76865855,9.18,9.3057
56796,174.65641873,25.01205639,11.67,11.6492
56797,174.65803407,-72.36861684,7.03,7.0933
56798,174.65913201,-11.23925993,8.73,8.867
56799,174.65893584,35.59661106,9.19,9.2812
56800,174.66138649,70.73788338,9.17,9.3292
56801,174.66538201,-16.19987558,8.51,8.6218
56802,174.6664877,-13.20224964,5.48,5.5959
56803,174.67449552,34.73399477,9.86,9.9755
56805,174.68317651,38.64950074,8.92,9.0846
56806,174.68384271,23.33053324,7.53,7.6905
56807,174.68572239,14.65198816,9.31,9.4139
56808,174.68581051,4.4265322,8.54,8.6402
56809,174.68913197,45.10837983,6.29,6.4144
56810,174.68997188,15.41932305,8.57,8.7157
56811,174.69138519,-15.06991837,8.07,8.1754
56812,174.69463262,7.39570611,8.85,9.0099
56813,174.69618141,-40.30309019,6.95,7.1112
56814,174.69923028,-47.85121044,7.09,7.243
56815,174.70113385,55.11372059,9.96,10.0963
56816,174.70466978,64.34696279,6.49,6.5407
56817,174.70605538,-7.60004193,8.32,8.4197
56818,174.70801979,39.17256289,7.32,7.4024
56819,174.71145066,-45.36236983,9.3,9.4375
56820,174.71329023,43.21366475,10.13,10.2977
56821,174.71713152,17.101736,8.53,8.6678
56822,174.72151554,-70.88377588,8.21,8.2507
56823,174.72563627,-21.1738056,7.89,7.9528
56824,174.73034148,-12.138389,9.37,9.5361
56825,174.73086593,23.8059973,9.15,9.2152
56826,174.73581933,40.25184934,7.76,7.8608
56827,174.73870251,41.14310444,7.77,7.8822
